case_id,model_source,spider_question_id,database_id,raw_sql_file,extraction_log_file,generation_timestamp,output_present,extraction_success,token_count,generation_latency_ms
dtest_case_0277,gpt4,q278,db_090,raw_outputs/gpt4/dtest_case_0277.sql,extraction_logs/gpt4/dtest_case_0277.json,2025-01-15T07:58:51Z,True,True,425,462
dtest_case_0277,claude3,q278,db_090,raw_outputs/claude3/dtest_case_0277.sql,extraction_logs/claude3/dtest_case_0277.json,2025-01-16T10:38:03Z,True,True,203,2093
dtest_case_0278,current_local,q279,db_112,raw_outputs/current_local/dtest_case_0278.sql,extraction_logs/current_local/dtest_case_0278.json,2025-01-14T13:11:42Z,True,True,470,4341
dtest_case_0278,gpt4,q279,db_112,raw_outputs/gpt4/dtest_case_0278.sql,extraction_logs/gpt4/dtest_case_0278.json,2025-01-15T20:23:15Z,True,True,138,580
dtest_case_0278,claude3,q279,db_112,raw_outputs/claude3/dtest_case_0278.sql,extraction_logs/claude3/dtest_case_0278.json,2025-01-16T21:53:56Z,True,True,309,1298
dtest_case_0279,current_local,q280,db_060,raw_outputs/current_local/dtest_case_0279.sql,extraction_logs/current_local/dtest_case_0279.json,2025-01-14T16:06:45Z,True,True,397,5757
dtest_case_0279,gpt4,q280,db_060,raw_outputs/gpt4/dtest_case_0279.sql,extraction_logs/gpt4/dtest_case_0279.json,2025-01-15T08:22:44Z,True,True,77,946
dtest_case_0279,claude3,q280,db_060,raw_outputs/claude3/dtest_case_0279.sql,extraction_logs/claude3/dtest_case_0279.json,2025-01-16T14:56:25Z,True,True,78,5786
dtest_case_0280,current_local,q281,db_113,raw_outputs/current_local/dtest_case_0280.sql,extraction_logs/current_local/dtest_case_0280.json,2025-01-14T00:35:13Z,True,True,335,4643
dtest_case_0280,gpt4,q281,db_113,raw_outputs/gpt4/dtest_case_0280.sql,extraction_logs/gpt4/dtest_case_0280.json,2025-01-15T16:02:15Z,True,True,142,4980
dtest_case_0280,claude3,q281,db_113,raw_outputs/claude3/dtest_case_0280.sql,extraction_logs/claude3/dtest_case_0280.json,2025-01-16T14:45:55Z,True,True,407,2865
dtest_case_0281,current_local,q282,db_002,raw_outputs/current_local/dtest_case_0281.sql,extraction_logs/current_local/dtest_case_0281.json,2025-01-14T14:52:53Z,True,True,471,7687
dtest_case_0281,gpt4,q282,db_002,raw_outputs/gpt4/dtest_case_0281.sql,extraction_logs/gpt4/dtest_case_0281.json,2025-01-15T22:24:41Z,True,True,386,3993
dtest_case_0281,claude3,q282,db_002,raw_outputs/claude3/dtest_case_0281.sql,extraction_logs/claude3/dtest_case_0281.json,2025-01-16T16:40:09Z,True,True,440,5815
dtest_case_0282,current_local,q283,db_129,raw_outputs/current_local/dtest_case_0282.sql,extraction_logs/current_local/dtest_case_0282.json,2025-01-14T17:37:26Z,True,True,50,6067
dtest_case_0282,gpt4,q283,db_129,raw_outputs/gpt4/dtest_case_0282.sql,extraction_logs/gpt4/dtest_case_0282.json,2025-01-15T20:59:33Z,True,False,181,4722
dtest_case_0282,claude3,q283,db_129,raw_outputs/claude3/dtest_case_0282.sql,extraction_logs/claude3/dtest_case_0282.json,2025-01-16T21:25:03Z,True,True,227,4752
dtest_case_0283,current_local,q284,db_048,raw_outputs/current_local/dtest_case_0283.sql,extraction_logs/current_local/dtest_case_0283.json,2025-01-14T02:07:23Z,True,True,483,955
dtest_case_0283,gpt4,q284,db_048,raw_outputs/gpt4/dtest_case_0283.sql,extraction_logs/gpt4/dtest_case_0283.json,2025-01-15T10:26:31Z,True,True,195,5475
dtest_case_0283,claude3,q284,db_048,raw_outputs/claude3/dtest_case_0283.sql,extraction_logs/claude3/dtest_case_0283.json,2025-01-16T15:34:46Z,True,True,80,6603
dtest_case_0284,current_local,q285,db_140,raw_outputs/current_local/dtest_case_0284.sql,extraction_logs/current_local/dtest_case_0284.json,2025-01-14T04:16:38Z,True,True,481,7406
dtest_case_0284,gpt4,q285,db_140,raw_outputs/gpt4/dtest_case_0284.sql,extraction_logs/gpt4/dtest_case_0284.json,2025-01-15T08:03:29Z,True,True,252,5385
dtest_case_0284,claude3,q285,db_140,raw_outputs/claude3/dtest_case_0284.sql,extraction_logs/claude3/dtest_case_0284.json,2025-01-16T11:11:29Z,True,True,139,892
dtest_case_0285,current_local,q286,db_197,raw_outputs/current_local/dtest_case_0285.sql,extraction_logs/current_local/dtest_case_0285.json,2025-01-14T06:00:57Z,True,True,139,4020
dtest_case_0285,gpt4,q286,db_197,raw_outputs/gpt4/dtest_case_0285.sql,extraction_logs/gpt4/dtest_case_0285.json,2025-01-15T05:05:43Z,True,False,135,218
dtest_case_0285,claude3,q286,db_197,raw_outputs/claude3/dtest_case_0285.sql,extraction_logs/claude3/dtest_case_0285.json,2025-01-16T04:17:30Z,True,True,79,2280
dtest_case_0286,current_local,q287,db_037,raw_outputs/current_local/dtest_case_0286.sql,extraction_logs/current_local/dtest_case_0286.json,2025-01-14T09:36:11Z,True,True,204,3694
dtest_case_0286,gpt4,q287,db_037,raw_outputs/gpt4/dtest_case_0286.sql,extraction_logs/gpt4/dtest_case_0286.json,2025-01-15T08:53:20Z,True,False,78,1384
dtest_case_0286,claude3,q287,db_037,raw_outputs/claude3/dtest_case_0286.sql,extraction_logs/claude3/dtest_case_0286.json,2025-01-16T10:52:14Z,True,True,422,371
dtest_case_0287,current_local,q288,db_160,raw_outputs/current_local/dtest_case_0287.sql,extraction_logs/current_local/dtest_case_0287.json,2025-01-14T21:17:02Z,True,True,259,1971
dtest_case_0287,gpt4,q288,db_160,raw_outputs/gpt4/dtest_case_0287.sql,extraction_logs/gpt4/dtest_case_0287.json,2025-01-15T05:36:57Z,True,True,492,7974
dtest_case_0287,claude3,q288,db_160,raw_outputs/claude3/dtest_case_0287.sql,extraction_logs/claude3/dtest_case_0287.json,2025-01-16T10:03:58Z,True,True,418,5417
dtest_case_0288,current_local,q289,db_009,raw_outputs/current_local/dtest_case_0288.sql,extraction_logs/current_local/dtest_case_0288.json,2025-01-14T23:21:01Z,True,True,183,1649
dtest_case_0288,gpt4,q289,db_009,raw_outputs/gpt4/dtest_case_0288.sql,extraction_logs/gpt4/dtest_case_0288.json,2025-01-15T22:56:20Z,True,True,193,6182
dtest_case_0288,claude3,q289,db_009,raw_outputs/claude3/dtest_case_0288.sql,extraction_logs/claude3/dtest_case_0288.json,2025-01-16T13:38:27Z,True,True,228,1854
dtest_case_0289,current_local,q290,db_099,raw_outputs/current_local/dtest_case_0289.sql,extraction_logs/current_local/dtest_case_0289.json,2025-01-14T16:08:57Z,True,True,465,7820
dtest_case_0289,gpt4,q290,db_099,raw_outputs/gpt4/dtest_case_0289.sql,extraction_logs/gpt4/dtest_case_0289.json,2025-01-15T22:04:41Z,True,True,492,1553
dtest_case_0289,claude3,q290,db_099,raw_outputs/claude3/dtest_case_0289.sql,extraction_logs/claude3/dtest_case_0289.json,2025-01-16T06:57:14Z,True,True,172,2102
dtest_case_0290,current_local,q291,db_147,raw_outputs/current_local/dtest_case_0290.sql,extraction_logs/current_local/dtest_case_0290.json,2025-01-14T02:18:09Z,True,True,84,3789
dtest_case_0290,gpt4,q291,db_147,raw_outputs/gpt4/dtest_case_0290.sql,extraction_logs/gpt4/dtest_case_0290.json,2025-01-15T11:46:37Z,True,True,196,3338
dtest_case_0290,claude3,q291,db_147,raw_outputs/claude3/dtest_case_0290.sql,extraction_logs/claude3/dtest_case_0290.json,2025-01-16T07:07:54Z,True,True,224,6219
dtest_case_0291,current_local,q292,db_048,raw_outputs/current_local/dtest_case_0291.sql,extraction_logs/current_local/dtest_case_0291.json,2025-01-14T18:20:02Z,True,True,392,3287
dtest_case_0291,gpt4,q292,db_048,raw_outputs/gpt4/dtest_case_0291.sql,extraction_logs/gpt4/dtest_case_0291.json,2025-01-15T12:02:47Z,True,True,383,7700
dtest_case_0291,claude3,q292,db_048,raw_outputs/claude3/dtest_case_0291.sql,extraction_logs/claude3/dtest_case_0291.json,2025-01-16T20:56:06Z,True,True,151,4521
dtest_case_0292,current_local,q293,db_131,raw_outputs/current_local/dtest_case_0292.sql,extraction_logs/current_local/dtest_case_0292.json,2025-01-14T08:21:23Z,True,True,477,6344
dtest_case_0292,gpt4,q293,db_131,raw_outputs/gpt4/dtest_case_0292.sql,extraction_logs/gpt4/dtest_case_0292.json,2025-01-15T09:42:15Z,True,True,489,3640
dtest_case_0292,claude3,q293,db_131,raw_outputs/claude3/dtest_case_0292.sql,extraction_logs/claude3/dtest_case_0292.json,2025-01-16T17:11:24Z,True,True,203,1717
dtest_case_0293,current_local,q294,db_148,raw_outputs/current_local/dtest_case_0293.sql,extraction_logs/current_local/dtest_case_0293.json,2025-01-14T15:13:40Z,True,True,328,6514
dtest_case_0293,gpt4,q294,db_148,raw_outputs/gpt4/dtest_case_0293.sql,extraction_logs/gpt4/dtest_case_0293.json,2025-01-15T05:46:04Z,True,True,67,3461
dtest_case_0293,claude3,q294,db_148,raw_outputs/claude3/dtest_case_0293.sql,extraction_logs/claude3/dtest_case_0293.json,2025-01-16T12:42:13Z,True,True,364,3715
dtest_case_0294,current_local,q295,db_152,raw_outputs/current_local/dtest_case_0294.sql,extraction_logs/current_local/dtest_case_0294.json,2025-01-14T18:55:26Z,True,True,186,6575
dtest_case_0294,gpt4,q295,db_152,raw_outputs/gpt4/dtest_case_0294.sql,extraction_logs/gpt4/dtest_case_0294.json,2025-01-15T19:27:32Z,True,False,298,5289
dtest_case_0294,claude3,q295,db_152,raw_outputs/claude3/dtest_case_0294.sql,extraction_logs/claude3/dtest_case_0294.json,2025-01-16T15:02:25Z,True,True,329,3703
dtest_case_0295,current_local,q296,db_054,raw_outputs/current_local/dtest_case_0295.sql,extraction_logs/current_local/dtest_case_0295.json,2025-01-14T06:29:44Z,True,True,74,4443
dtest_case_0295,gpt4,q296,db_054,raw_outputs/gpt4/dtest_case_0295.sql,extraction_logs/gpt4/dtest_case_0295.json,2025-01-15T21:17:46Z,True,True,350,7737
dtest_case_0295,claude3,q296,db_054,raw_outputs/claude3/dtest_case_0295.sql,extraction_logs/claude3/dtest_case_0295.json,2025-01-16T14:11:46Z,True,True,160,1984
dtest_case_0296,current_local,q297,db_120,raw_outputs/current_local/dtest_case_0296.sql,extraction_logs/current_local/dtest_case_0296.json,2025-01-14T22:10:18Z,True,True,358,6881
dtest_case_0296,gpt4,q297,db_120,raw_outputs/gpt4/dtest_case_0296.sql,extraction_logs/gpt4/dtest_case_0296.json,2025-01-15T13:13:53Z,True,True,265,2480
dtest_case_0296,claude3,q297,db_120,raw_outputs/claude3/dtest_case_0296.sql,extraction_logs/claude3/dtest_case_0296.json,2025-01-16T00:50:42Z,True,True,200,7807
dtest_case_0297,current_local,q298,db_161,raw_outputs/current_local/dtest_case_0297.sql,extraction_logs/current_local/dtest_case_0297.json,2025-01-14T21:18:17Z,True,True,269,6179
dtest_case_0297,gpt4,q298,db_161,raw_outputs/gpt4/dtest_case_0297.sql,extraction_logs/gpt4/dtest_case_0297.json,2025-01-15T00:18:27Z,True,True,302,3397
dtest_case_0297,claude3,q298,db_161,raw_outputs/claude3/dtest_case_0297.sql,extraction_logs/claude3/dtest_case_0297.json,2025-01-16T16:36:25Z,True,True,176,5802
dtest_case_0298,current_local,q299,db_152,raw_outputs/current_local/dtest_case_0298.sql,extraction_logs/current_local/dtest_case_0298.json,2025-01-14T07:15:37Z,True,True,392,1219
dtest_case_0298,gpt4,q299,db_152,raw_outputs/gpt4/dtest_case_0298.sql,extraction_logs/gpt4/dtest_case_0298.json,2025-01-15T21:21:15Z,True,True,468,4739
dtest_case_0298,claude3,q299,db_152,raw_outputs/claude3/dtest_case_0298.sql,extraction_logs/claude3/dtest_case_0298.json,2025-01-16T12:45:07Z,True,True,263,4380
dtest_case_0299,current_local,q300,db_116,raw_outputs/current_local/dtest_case_0299.sql,extraction_logs/current_local/dtest_case_0299.json,2025-01-14T07:20:24Z,True,True,183,4958
dtest_case_0299,gpt4,q300,db_116,raw_outputs/gpt4/dtest_case_0299.sql,extraction_logs/gpt4/dtest_case_0299.json,2025-01-15T18:22:42Z,True,True,401,1381
dtest_case_0299,claude3,q300,db_116,raw_outputs/claude3/dtest_case_0299.sql,extraction_logs/claude3/dtest_case_0299.json,2025-01-16T12:42:17Z,True,True,274,2140
dtest_case_0300,current_local,q301,db_075,raw_outputs/current_local/dtest_case_0300.sql,extraction_logs/current_local/dtest_case_0300.json,2025-01-14T06:22:26Z,True,True,137,5622
dtest_case_0300,gpt4,q301,db_075,raw_outputs/gpt4/dtest_case_0300.sql,extraction_logs/gpt4/dtest_case_0300.json,2025-01-15T07:50:41Z,True,True,481,2587
dtest_case_0300,claude3,q301,db_075,raw_outputs/claude3/dtest_case_0300.sql,extraction_logs/claude3/dtest_case_0300.json,2025-01-16T05:26:08Z,True,True,362,2780
dtest_case_0301,current_local,q302,db_113,raw_outputs/current_local/dtest_case_0301.sql,extraction_logs/current_local/dtest_case_0301.json,2025-01-14T07:47:44Z,True,True,392,3931
dtest_case_0301,gpt4,q302,db_113,raw_outputs/gpt4/dtest_case_0301.sql,extraction_logs/gpt4/dtest_case_0301.json,2025-01-15T04:53:52Z,True,True,77,7280
dtest_case_0301,claude3,q302,db_113,raw_outputs/claude3/dtest_case_0301.sql,extraction_logs/claude3/dtest_case_0301.json,2025-01-16T01:24:57Z,True,False,183,3602
dtest_case_0302,current_local,q303,db_200,raw_outputs/current_local/dtest_case_0302.sql,extraction_logs/current_local/dtest_case_0302.json,2025-01-14T05:05:44Z,True,True,371,5487
dtest_case_0302,gpt4,q303,db_200,raw_outputs/gpt4/dtest_case_0302.sql,extraction_logs/gpt4/dtest_case_0302.json,2025-01-15T02:54:52Z,True,True,201,5850
dtest_case_0302,claude3,q303,db_200,raw_outputs/claude3/dtest_case_0302.sql,extraction_logs/claude3/dtest_case_0302.json,2025-01-16T17:48:51Z,True,True,286,1258
dtest_case_0303,current_local,q304,db_164,raw_outputs/current_local/dtest_case_0303.sql,extraction_logs/current_local/dtest_case_0303.json,2025-01-14T00:35:24Z,True,False,175,4786
dtest_case_0303,gpt4,q304,db_164,raw_outputs/gpt4/dtest_case_0303.sql,extraction_logs/gpt4/dtest_case_0303.json,2025-01-15T01:24:15Z,True,True,452,6238
dtest_case_0303,claude3,q304,db_164,raw_outputs/claude3/dtest_case_0303.sql,extraction_logs/claude3/dtest_case_0303.json,2025-01-16T18:24:15Z,True,True,378,1864
dtest_case_0304,current_local,q305,db_166,raw_outputs/current_local/dtest_case_0304.sql,extraction_logs/current_local/dtest_case_0304.json,2025-01-14T09:18:32Z,True,True,285,7215
dtest_case_0304,gpt4,q305,db_166,raw_outputs/gpt4/dtest_case_0304.sql,extraction_logs/gpt4/dtest_case_0304.json,2025-01-15T22:17:33Z,True,True,94,2268
dtest_case_0304,claude3,q305,db_166,raw_outputs/claude3/dtest_case_0304.sql,extraction_logs/claude3/dtest_case_0304.json,2025-01-16T05:31:40Z,True,True,88,6630
dtest_case_0305,current_local,q306,db_104,raw_outputs/current_local/dtest_case_0305.sql,extraction_logs/current_local/dtest_case_0305.json,2025-01-14T09:09:29Z,True,True,323,5251
dtest_case_0305,gpt4,q306,db_104,raw_outputs/gpt4/dtest_case_0305.sql,extraction_logs/gpt4/dtest_case_0305.json,2025-01-15T23:51:08Z,True,True,53,4486
dtest_case_0305,claude3,q306,db_104,raw_outputs/claude3/dtest_case_0305.sql,extraction_logs/claude3/dtest_case_0305.json,2025-01-16T07:08:44Z,True,True,437,3480
dtest_case_0306,current_local,q307,db_084,raw_outputs/current_local/dtest_case_0306.sql,extraction_logs/current_local/dtest_case_0306.json,2025-01-14T15:14:34Z,True,True,118,6590
dtest_case_0306,gpt4,q307,db_084,raw_outputs/gpt4/dtest_case_0306.sql,extraction_logs/gpt4/dtest_case_0306.json,2025-01-15T04:19:14Z,True,True,307,3876
dtest_case_0306,claude3,q307,db_084,raw_outputs/claude3/dtest_case_0306.sql,extraction_logs/claude3/dtest_case_0306.json,2025-01-16T12:03:41Z,True,True,238,5414
dtest_case_0307,current_local,q308,db_112,raw_outputs/current_local/dtest_case_0307.sql,extraction_logs/current_local/dtest_case_0307.json,2025-01-14T08:07:02Z,True,False,415,7111
dtest_case_0307,gpt4,q308,db_112,raw_outputs/gpt4/dtest_case_0307.sql,extraction_logs/gpt4/dtest_case_0307.json,2025-01-15T08:29:52Z,True,False,347,1387
dtest_case_0307,claude3,q308,db_112,raw_outputs/claude3/dtest_case_0307.sql,extraction_logs/claude3/dtest_case_0307.json,2025-01-16T23:12:11Z,True,True,122,6651
dtest_case_0308,current_local,q309,db_099,raw_outputs/current_local/dtest_case_0308.sql,extraction_logs/current_local/dtest_case_0308.json,2025-01-14T06:01:53Z,True,True,328,1838
dtest_case_0308,gpt4,q309,db_099,raw_outputs/gpt4/dtest_case_0308.sql,extraction_logs/gpt4/dtest_case_0308.json,2025-01-15T07:38:20Z,True,True,255,378
dtest_case_0308,claude3,q309,db_099,raw_outputs/claude3/dtest_case_0308.sql,extraction_logs/claude3/dtest_case_0308.json,2025-01-16T04:54:30Z,True,True,483,987
dtest_case_0309,current_local,q310,db_153,raw_outputs/current_local/dtest_case_0309.sql,extraction_logs/current_local/dtest_case_0309.json,2025-01-14T11:54:16Z,True,True,202,3284
dtest_case_0309,gpt4,q310,db_153,raw_outputs/gpt4/dtest_case_0309.sql,extraction_logs/gpt4/dtest_case_0309.json,2025-01-15T06:27:41Z,True,True,244,2945
dtest_case_0309,claude3,q310,db_153,raw_outputs/claude3/dtest_case_0309.sql,extraction_logs/claude3/dtest_case_0309.json,2025-01-16T02:17:10Z,True,True,241,524
dtest_case_0310,current_local,q311,db_093,raw_outputs/current_local/dtest_case_0310.sql,extraction_logs/current_local/dtest_case_0310.json,2025-01-14T18:21:58Z,True,False,431,1590
dtest_case_0310,gpt4,q311,db_093,raw_outputs/gpt4/dtest_case_0310.sql,extraction_logs/gpt4/dtest_case_0310.json,2025-01-15T15:23:40Z,True,True,266,1715
dtest_case_0310,claude3,q311,db_093,raw_outputs/claude3/dtest_case_0310.sql,extraction_logs/claude3/dtest_case_0310.json,2025-01-16T22:34:54Z,True,True,407,5931
dtest_case_0311,current_local,q312,db_146,raw_outputs/current_local/dtest_case_0311.sql,extraction_logs/current_local/dtest_case_0311.json,2025-01-14T06:29:18Z,True,True,193,310
dtest_case_0311,gpt4,q312,db_146,raw_outputs/gpt4/dtest_case_0311.sql,extraction_logs/gpt4/dtest_case_0311.json,2025-01-15T21:39:50Z,True,True,269,7959
dtest_case_0311,claude3,q312,db_146,raw_outputs/claude3/dtest_case_0311.sql,extraction_logs/claude3/dtest_case_0311.json,2025-01-16T19:18:41Z,True,True,222,1172
dtest_case_0312,current_local,q313,db_128,raw_outputs/current_local/dtest_case_0312.sql,extraction_logs/current_local/dtest_case_0312.json,2025-01-14T06:26:09Z,True,True,458,4813
dtest_case_0312,gpt4,q313,db_128,raw_outputs/gpt4/dtest_case_0312.sql,extraction_logs/gpt4/dtest_case_0312.json,2025-01-15T23:17:22Z,True,True,175,6240
dtest_case_0312,claude3,q313,db_128,raw_outputs/claude3/dtest_case_0312.sql,extraction_logs/claude3/dtest_case_0312.json,2025-01-16T22:16:45Z,True,True,75,3654
dtest_case_0313,current_local,q314,db_110,raw_outputs/current_local/dtest_case_0313.sql,extraction_logs/current_local/dtest_case_0313.json,2025-01-14T18:33:27Z,True,True,215,5508
dtest_case_0313,gpt4,q314,db_110,raw_outputs/gpt4/dtest_case_0313.sql,extraction_logs/gpt4/dtest_case_0313.json,2025-01-15T13:50:25Z,True,True,103,1407
dtest_case_0313,claude3,q314,db_110,raw_outputs/claude3/dtest_case_0313.sql,extraction_logs/claude3/dtest_case_0313.json,2025-01-16T06:29:58Z,True,True,325,3383
dtest_case_0314,current_local,q315,db_082,raw_outputs/current_local/dtest_case_0314.sql,extraction_logs/current_local/dtest_case_0314.json,2025-01-14T21:58:06Z,True,True,434,2916
dtest_case_0314,gpt4,q315,db_082,raw_outputs/gpt4/dtest_case_0314.sql,extraction_logs/gpt4/dtest_case_0314.json,2025-01-15T07:55:53Z,True,True,428,4682
dtest_case_0314,claude3,q315,db_082,raw_outputs/claude3/dtest_case_0314.sql,extraction_logs/claude3/dtest_case_0314.json,2025-01-16T21:44:39Z,True,True,50,1954
dtest_case_0315,current_local,q316,db_194,raw_outputs/current_local/dtest_case_0315.sql,extraction_logs/current_local/dtest_case_0315.json,2025-01-14T15:37:06Z,True,True,90,5442
dtest_case_0315,gpt4,q316,db_194,raw_outputs/gpt4/dtest_case_0315.sql,extraction_logs/gpt4/dtest_case_0315.json,2025-01-15T10:41:52Z,True,True,112,5803
dtest_case_0315,claude3,q316,db_194,raw_outputs/claude3/dtest_case_0315.sql,extraction_logs/claude3/dtest_case_0315.json,2025-01-16T04:40:58Z,True,True,276,3703
dtest_case_0316,current_local,q317,db_054,raw_outputs/current_local/dtest_case_0316.sql,extraction_logs/current_local/dtest_case_0316.json,2025-01-14T04:47:31Z,True,True,224,5765
dtest_case_0316,gpt4,q317,db_054,raw_outputs/gpt4/dtest_case_0316.sql,extraction_logs/gpt4/dtest_case_0316.json,2025-01-15T02:51:13Z,True,True,302,1540
dtest_case_0316,claude3,q317,db_054,raw_outputs/claude3/dtest_case_0316.sql,extraction_logs/claude3/dtest_case_0316.json,2025-01-16T16:59:23Z,True,True,387,1273
dtest_case_0317,current_local,q318,db_163,raw_outputs/current_local/dtest_case_0317.sql,extraction_logs/current_local/dtest_case_0317.json,2025-01-14T21:13:49Z,True,False,119,7394
dtest_case_0317,gpt4,q318,db_163,raw_outputs/gpt4/dtest_case_0317.sql,extraction_logs/gpt4/dtest_case_0317.json,2025-01-15T14:49:35Z,True,True,128,4682
dtest_case_0317,claude3,q318,db_163,raw_outputs/claude3/dtest_case_0317.sql,extraction_logs/claude3/dtest_case_0317.json,2025-01-16T14:12:40Z,True,True,401,1924
dtest_case_0318,current_local,q319,db_189,raw_outputs/current_local/dtest_case_0318.sql,extraction_logs/current_local/dtest_case_0318.json,2025-01-14T19:48:12Z,True,True,495,4374
dtest_case_0318,gpt4,q319,db_189,raw_outputs/gpt4/dtest_case_0318.sql,extraction_logs/gpt4/dtest_case_0318.json,2025-01-15T11:13:56Z,True,True,131,2749
dtest_case_0318,claude3,q319,db_189,raw_outputs/claude3/dtest_case_0318.sql,extraction_logs/claude3/dtest_case_0318.json,2025-01-16T06:28:54Z,True,True,302,1120
dtest_case_0319,current_local,q320,db_169,raw_outputs/current_local/dtest_case_0319.sql,extraction_logs/current_local/dtest_case_0319.json,2025-01-14T05:13:07Z,True,True,435,7576
dtest_case_0319,gpt4,q320,db_169,raw_outputs/gpt4/dtest_case_0319.sql,extraction_logs/gpt4/dtest_case_0319.json,2025-01-15T04:13:24Z,True,True,142,4635
dtest_case_0319,claude3,q320,db_169,raw_outputs/claude3/dtest_case_0319.sql,extraction_logs/claude3/dtest_case_0319.json,2025-01-16T20:52:21Z,True,True,321,6649
dtest_case_0320,current_local,q321,db_161,raw_outputs/current_local/dtest_case_0320.sql,extraction_logs/current_local/dtest_case_0320.json,2025-01-14T16:42:16Z,True,True,179,7499
dtest_case_0320,gpt4,q321,db_161,raw_outputs/gpt4/dtest_case_0320.sql,extraction_logs/gpt4/dtest_case_0320.json,2025-01-15T20:38:33Z,True,True,130,5294
dtest_case_0320,claude3,q321,db_161,raw_outputs/claude3/dtest_case_0320.sql,extraction_logs/claude3/dtest_case_0320.json,2025-01-16T04:04:19Z,True,False,356,5936
dtest_case_0321,current_local,q322,db_068,raw_outputs/current_local/dtest_case_0321.sql,extraction_logs/current_local/dtest_case_0321.json,2025-01-14T04:39:08Z,True,True,234,6153
dtest_case_0321,gpt4,q322,db_068,raw_outputs/gpt4/dtest_case_0321.sql,extraction_logs/gpt4/dtest_case_0321.json,2025-01-15T08:42:35Z,True,True,263,7645
dtest_case_0321,claude3,q322,db_068,raw_outputs/claude3/dtest_case_0321.sql,extraction_logs/claude3/dtest_case_0321.json,2025-01-16T01:54:28Z,True,True,415,1832
dtest_case_0322,current_local,q323,db_033,raw_outputs/current_local/dtest_case_0322.sql,extraction_logs/current_local/dtest_case_0322.json,2025-01-14T17:06:00Z,True,True,50,415
dtest_case_0322,gpt4,q323,db_033,raw_outputs/gpt4/dtest_case_0322.sql,extraction_logs/gpt4/dtest_case_0322.json,2025-01-15T03:03:17Z,True,True,108,1767
dtest_case_0322,claude3,q323,db_033,raw_outputs/claude3/dtest_case_0322.sql,extraction_logs/claude3/dtest_case_0322.json,2025-01-16T00:27:41Z,True,True,277,3853
dtest_case_0323,current_local,q324,db_142,raw_outputs/current_local/dtest_case_0323.sql,extraction_logs/current_local/dtest_case_0323.json,2025-01-14T15:33:22Z,True,True,105,6968
dtest_case_0323,gpt4,q324,db_142,raw_outputs/gpt4/dtest_case_0323.sql,extraction_logs/gpt4/dtest_case_0323.json,2025-01-15T12:55:17Z,True,True,162,428
dtest_case_0323,claude3,q324,db_142,raw_outputs/claude3/dtest_case_0323.sql,extraction_logs/claude3/dtest_case_0323.json,2025-01-16T10:38:41Z,True,True,195,1118
dtest_case_0324,current_local,q325,db_021,raw_outputs/current_local/dtest_case_0324.sql,extraction_logs/current_local/dtest_case_0324.json,2025-01-14T21:50:29Z,True,True,363,3979
dtest_case_0324,gpt4,q325,db_021,raw_outputs/gpt4/dtest_case_0324.sql,extraction_logs/gpt4/dtest_case_0324.json,2025-01-15T02:06:55Z,True,True,312,5615
dtest_case_0324,claude3,q325,db_021,raw_outputs/claude3/dtest_case_0324.sql,extraction_logs/claude3/dtest_case_0324.json,2025-01-16T05:21:57Z,True,True,354,251
dtest_case_0325,current_local,q326,db_048,raw_outputs/current_local/dtest_case_0325.sql,extraction_logs/current_local/dtest_case_0325.json,2025-01-14T17:42:28Z,True,True,383,2768
dtest_case_0325,gpt4,q326,db_048,raw_outputs/gpt4/dtest_case_0325.sql,extraction_logs/gpt4/dtest_case_0325.json,2025-01-15T14:11:41Z,True,True,228,3469
dtest_case_0325,claude3,q326,db_048,raw_outputs/claude3/dtest_case_0325.sql,extraction_logs/claude3/dtest_case_0325.json,2025-01-16T19:23:26Z,True,False,114,440
dtest_case_0326,current_local,q327,db_148,raw_outputs/current_local/dtest_case_0326.sql,extraction_logs/current_local/dtest_case_0326.json,2025-01-14T16:23:46Z,True,True,368,3968
dtest_case_0326,gpt4,q327,db_148,raw_outputs/gpt4/dtest_case_0326.sql,extraction_logs/gpt4/dtest_case_0326.json,2025-01-15T22:59:34Z,True,True,71,4754
dtest_case_0326,claude3,q327,db_148,raw_outputs/claude3/dtest_case_0326.sql,extraction_logs/claude3/dtest_case_0326.json,2025-01-16T19:28:50Z,True,True,147,6280
dtest_case_0327,current_local,q328,db_128,raw_outputs/current_local/dtest_case_0327.sql,extraction_logs/current_local/dtest_case_0327.json,2025-01-14T15:17:54Z,True,True,343,4693
dtest_case_0327,gpt4,q328,db_128,raw_outputs/gpt4/dtest_case_0327.sql,extraction_logs/gpt4/dtest_case_0327.json,2025-01-15T22:24:14Z,True,True,327,4234
dtest_case_0327,claude3,q328,db_128,raw_outputs/claude3/dtest_case_0327.sql,extraction_logs/claude3/dtest_case_0327.json,2025-01-16T23:54:18Z,True,True,340,3385
dtest_case_0328,current_local,q329,db_136,raw_outputs/current_local/dtest_case_0328.sql,extraction_logs/current_local/dtest_case_0328.json,2025-01-14T00:51:20Z,True,True,470,6664
dtest_case_0328,gpt4,q329,db_136,raw_outputs/gpt4/dtest_case_0328.sql,extraction_logs/gpt4/dtest_case_0328.json,2025-01-15T18:00:26Z,True,True,65,691
